"latin","GridReference","StartDate","Year","GRIDREF_1KM_PREC"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus pascuorum","SD909787",2016-07-04,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus pratorum","SD909787",2016-07-04,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-04,2016,"SD9078"
"bombus hortorum","SD909787",2016-06-18,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-18,2016,"SD9078"
"bombus hortorum","SD909787",2016-06-18,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-18,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-18,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-18,2016,"SD9078"
"bombus hortorum","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum sensu lato","SD909787",2016-06-18,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-18,2016,"SD9078"
"bombus hortorum","SD909787",2016-06-18,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-18,2016,"SD9078"
"bombus hortorum","SD909787",2016-06-18,2016,"SD9078"
"bombus lucorum/terrestris","SD879762",2016-06-16,2016,"SD8776"
"bombus lucorum/terrestris","SD879762",2016-06-16,2016,"SD8776"
"bombus hortorum","SD879762",2016-06-16,2016,"SD8776"
"bombus lucorum/terrestris","SD879762",2016-06-16,2016,"SD8776"
"bombus lucorum/terrestris","SD884691",2016-07-14,2016,"SD8869"
"bombus pratorum","SD884691",2016-07-14,2016,"SD8869"
"bombus lucorum/terrestris","SD884691",2016-07-14,2016,"SD8869"
"bombus lucorum/terrestris","SD884691",2016-07-14,2016,"SD8869"
"bombus lucorum/terrestris","SD884691",2016-07-14,2016,"SD8869"
"bombus lucorum/terrestris","SD884691",2016-07-14,2016,"SD8869"
"bombus pratorum","SD884691",2016-07-14,2016,"SD8869"
"bombus lucorum/terrestris","SD884691",2016-07-14,2016,"SD8869"
"bombus lucorum/terrestris","SD884691",2016-07-14,2016,"SD8869"
"bombus pratorum","SD884691",2016-06-27,2016,"SD8869"
"bombus lucorum/terrestris","SD884691",2016-06-27,2016,"SD8869"
"bombus lucorum sensu lato","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum sensu lato","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus lapidarius","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum sensu lato","SD909787",2016-06-14,2016,"SD9078"
"bombus pascuorum","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum sensu lato","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum sensu lato","SD909787",2016-06-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum/terrestris","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum sensu lato","SD909787",2016-07-14,2016,"SD9078"
"bombus lucorum sensu lato","SU979695",2016-07-18,2016,"SU9769"
"bombus pratorum","SU979695",2016-07-18,2016,"SU9769"
"bombus pascuorum","SU979695",2016-07-18,2016,"SU9769"
"apis mellifera","SU979695",2016-07-18,2016,"SU9769"
"bombus lucorum sensu lato","SU979695",2016-07-18,2016,"SU9769"
"bombus pascuorum","SU979695",2016-07-18,2016,"SU9769"
"apis mellifera","SU979695",2016-07-18,2016,"SU9769"
"bombus lucorum sensu lato","SU979695",2016-07-18,2016,"SU9769"
"apis mellifera","SU979695",2016-07-18,2016,"SU9769"
"bombus terrestris","SU979695",2016-07-18,2016,"SU9769"
"bombus lucorum sensu lato","SU979695",2016-07-18,2016,"SU9769"
"apis mellifera","SU979695",2016-07-18,2016,"SU9769"
"bombus terrestris","SE601510",2016-07-20,2016,"SE6051"
"bombus pascuorum","SE601510",2016-07-20,2016,"SE6051"
"bombus hypnorum","SE601510",2016-07-20,2016,"SE6051"
"bombus lucorum sensu lato","SE601510",2016-07-20,2016,"SE6051"
"bombus terrestris","SE601510",2016-07-20,2016,"SE6051"
"bombus pascuorum","SE601510",2016-07-20,2016,"SE6051"
"bombus lucorum/terrestris","SE601510",2016-07-20,2016,"SE6051"
"apis mellifera","SE601510",2016-07-20,2016,"SE6051"
"bombus lapidarius","SE601510",2016-07-20,2016,"SE6051"
"bombus lucorum sensu lato","SE601510",2016-07-20,2016,"SE6051"
"bombus lucorum sensu lato","SE601510",2016-07-20,2016,"SE6051"
"bombus terrestris","SE601510",2016-07-20,2016,"SE6051"
"bombus terrestris","SE601510",2016-07-20,2016,"SE6051"
"apis mellifera","SE601510",2016-07-20,2016,"SE6051"
"apis mellifera","SE601510",2016-07-20,2016,"SE6051"
"apis mellifera","SE601510",2016-07-20,2016,"SE6051"
"bombus vestalis","SE601510",2016-07-20,2016,"SE6051"
"bombus lapidarius","SE601510",2016-07-20,2016,"SE6051"
"bombus hypnorum","NZ204109",2016-06-05,2016,"NZ2010"
"bombus hortorum","NZ204109",2016-06-05,2016,"NZ2010"
"bombus pascuorum","NZ204109",2016-06-05,2016,"NZ2010"
"bombus pratorum","NZ204109",2016-06-05,2016,"NZ2010"
"bombus lapidarius","NZ204109",2016-06-05,2016,"NZ2010"
"bombus lucorum sensu lato","NZ204109",2016-06-05,2016,"NZ2010"
"bombus lapidarius","NZ204109",2016-08-06,2016,"NZ2010"
"bombus pascuorum","NZ204109",2016-08-06,2016,"NZ2010"
"bombus lucorum sensu lato","NZ204109",2016-08-06,2016,"NZ2010"
"bombus hortorum","NZ204109",2016-08-06,2016,"NZ2010"
"bombus hypnorum","NZ204109",2016-08-06,2016,"NZ2010"
"bombus lapidarius","NZ204109",2016-08-06,2016,"NZ2010"
"bombus pascuorum","NZ204109",2016-08-06,2016,"NZ2010"
"bombus lucorum sensu lato","NZ204109",2016-08-06,2016,"NZ2010"
"bombus hortorum","NZ204109",2016-08-06,2016,"NZ2010"
"bombus hypnorum","NZ204109",2016-08-06,2016,"NZ2010"
"bombus lapidarius","NZ204109",2016-08-06,2016,"NZ2010"
"bombus pascuorum","NZ204109",2016-08-06,2016,"NZ2010"
"bombus lucorum sensu lato","NO477312",2016-08-01,2016,"NO4731"
"bombus pascuorum","NO477312",2016-08-01,2016,"NO4731"
"bombus hortorum","NO477312",2016-08-01,2016,"NO4731"
"bombus lapidarius","NO477312",2016-08-01,2016,"NO4731"
"bombus terrestris","NO477312",2016-08-01,2016,"NO4731"
"bombus lucorum sensu lato","NO477312",2016-08-01,2016,"NO4731"
"bombus pascuorum","NO477312",2016-08-01,2016,"NO4731"
"bombus hortorum","NO477312",2016-08-01,2016,"NO4731"
"bombus lapidarius","NO477312",2016-08-01,2016,"NO4731"
"bombus terrestris","NO477312",2016-08-01,2016,"NO4731"
"bombus lucorum sensu lato","NO477312",2016-08-01,2016,"NO4731"
"bombus pascuorum","NO477312",2016-08-01,2016,"NO4731"
"bombus lucorum sensu lato","NO477312",2016-08-01,2016,"NO4731"
"bombus pascuorum","NO477312",2016-08-01,2016,"NO4731"
"bombus pratorum","NO477312",2016-08-01,2016,"NO4731"
"bombus lapidarius","NO477312",2016-08-01,2016,"NO4731"
"bombus lucorum sensu lato","NO477312",2016-08-01,2016,"NO4731"
"bombus pascuorum","NO477312",2016-08-01,2016,"NO4731"
"bombus lapidarius","NO477312",2016-08-01,2016,"NO4731"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus lapidarius","NO075240",2016-08-07,2016,"NO0724"
"apis mellifera","NO075240",2016-08-07,2016,"NO0724"
"apis mellifera","NO075240",2016-08-07,2016,"NO0724"
"bombus lucorum sensu lato","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","NO075240",2016-08-07,2016,"NO0724"
"bombus hortorum","NO075240",2016-08-07,2016,"NO0724"
"apis mellifera","NO075240",2016-08-07,2016,"NO0724"
"bombus lucorum sensu lato","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","NO075240",2016-08-07,2016,"NO0724"
"bombus lucorum sensu lato","NO075240",2016-08-07,2016,"NO0724"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus pratorum","NO075240",2016-08-07,2016,"NO0724"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","NO075240",2016-08-07,2016,"NO0724"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus pratorum","NO075240",2016-08-07,2016,"NO0724"
"bombus hortorum","NO075240",2016-08-07,2016,"NO0724"
"bombus lucorum sensu lato","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","TQ436569",2016-07-23,2016,"TQ4356"
"bombus lapidarius","TQ436569",2016-07-23,2016,"TQ4356"
"bombus terrestris","TQ436569",2016-07-23,2016,"TQ4356"
"bombus terrestris","TQ436569",2016-07-23,2016,"TQ4356"
"apis mellifera","TQ436569",2016-07-23,2016,"TQ4356"
"apis mellifera","TQ436569",2016-07-23,2016,"TQ4356"
"apis mellifera","TQ436569",2016-07-23,2016,"TQ4356"
"bombus terrestris","TQ436569",2016-07-23,2016,"TQ4356"
"bombus lapidarius","TQ436569",2016-07-23,2016,"TQ4356"
"apis mellifera","TQ436569",2016-07-23,2016,"TQ4356"
"apis mellifera","TQ436569",2016-07-23,2016,"TQ4356"
"apis mellifera","TQ436569",2016-07-23,2016,"TQ4356"
"bombus lucorum sensu lato","TQ436569",2016-07-23,2016,"TQ4356"
"bombus pascuorum","TQ436569",2016-07-23,2016,"TQ4356"
"bombus pratorum","TQ436569",2016-07-23,2016,"TQ4356"
"bombus terrestris","TQ436569",2016-07-23,2016,"TQ4356"
"bombus terrestris","TQ436569",2016-07-23,2016,"TQ4356"
"bombus lucorum sensu lato","TQ436569",2016-07-23,2016,"TQ4356"
"bombus hypnorum","TQ436569",2016-07-23,2016,"TQ4356"
"bombus pascuorum","SU532906",2016-08-07,2016,"SU5390"
"bombus lapidarius","SU532906",2016-08-07,2016,"SU5390"
"bombus sylvestris","SU532906",2016-08-07,2016,"SU5390"
"bombus pascuorum","SU532906",2016-08-07,2016,"SU5390"
"bombus lucorum sensu lato","SU532906",2016-08-07,2016,"SU5390"
"bombus terrestris","SU532906",2016-08-07,2016,"SU5390"
"bombus lapidarius","SU532906",2016-08-07,2016,"SU5390"
"bombus pascuorum","SU532906",2016-08-07,2016,"SU5390"
"bombus terrestris","SU532906",2016-08-07,2016,"SU5390"
"bombus lucorum sensu lato","SU532906",2016-08-07,2016,"SU5390"
"bombus lapidarius","SU532906",2016-08-07,2016,"SU5390"
"bombus pratorum","SU532906",2016-08-07,2016,"SU5390"
"bombus pascuorum","SU532906",2016-08-07,2016,"SU5390"
"bombus lapidarius","SU532906",2016-08-07,2016,"SU5390"
"bombus pascuorum","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","NO075240",2016-08-07,2016,"NO0724"
"apis mellifera","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","NO075240",2016-08-07,2016,"NO0724"
"bombus lapidarius","NO075240",2016-08-07,2016,"NO0724"
"bombus terrestris","NO075240",2016-08-07,2016,"NO0724"
"bombus lucorum/terrestris","NT468758",2016-07-27,2016,"NT4675"
"bombus pascuorum","NT468758",2016-07-27,2016,"NT4675"
"bombus lucorum/terrestris","NT468758",2016-07-27,2016,"NT4675"
"bombus pascuorum","NT468758",2016-07-27,2016,"NT4675"
"apis mellifera","NT468758",2016-07-27,2016,"NT4675"
"bombus hortorum","NT468758",2016-07-27,2016,"NT4675"
"apis mellifera","NT468758",2016-07-27,2016,"NT4675"
"bombus hortorum","NT468758",2016-07-27,2016,"NT4675"
"bombus lucorum/terrestris","NT468758",2016-07-27,2016,"NT4675"
"bombus pascuorum","NT468758",2016-07-27,2016,"NT4675"
"bombus lapidarius","NT468758",2016-07-27,2016,"NT4675"
"bombus pascuorum","NT468758",2016-07-27,2016,"NT4675"
"bombus lapidarius","NT468758",2016-07-27,2016,"NT4675"
"bombus pascuorum","SD594070",2016-08-05,2016,"SD5907"
"bombus pascuorum","SD594070",2016-08-05,2016,"SD5907"
"bombus lapidarius","SD594070",2016-08-05,2016,"SD5907"
"apis mellifera","SD594070",2016-08-05,2016,"SD5907"
"bombus hypnorum","SD594070",2016-08-05,2016,"SD5907"
"bombus pascuorum","SD594070",2016-08-05,2016,"SD5907"
"bombus lapidarius","SD594070",2016-08-05,2016,"SD5907"
"bombus terrestris","SD594070",2016-08-05,2016,"SD5907"
"apis mellifera","SD594070",2016-08-05,2016,"SD5907"
"bombus terrestris","SD594070",2016-08-05,2016,"SD5907"
"bombus pascuorum","SD594070",2016-08-05,2016,"SD5907"
"bombus terrestris","SD594070",2016-08-05,2016,"SD5907"
"apis mellifera","SD594070",2016-08-05,2016,"SD5907"
"bombus lapidarius","SD594070",2016-08-05,2016,"SD5907"
"bombus pascuorum","SD594070",2016-08-05,2016,"SD5907"
"bombus terrestris","SD594070",2016-08-05,2016,"SD5907"
"bombus terrestris","SD594070",2016-08-05,2016,"SD5907"
"bombus lapidarius","SD594070",2016-08-05,2016,"SD5907"
"bombus hypnorum","SD594070",2016-08-05,2016,"SD5907"
"bombus terrestris","SU595699",2016-08-07,2016,"SU5969"
"bombus terrestris","SU595699",2016-08-07,2016,"SU5969"
"bombus pascuorum","SU595699",2016-08-07,2016,"SU5969"
"bombus pascuorum","SU595699",2016-08-07,2016,"SU5969"
"bombus lucorum/terrestris","TQ317246",2016-07-31,2016,"TQ3124"
"bombus hortorum","TQ317246",2016-07-31,2016,"TQ3124"
"bombus rupestris","TQ317246",2016-07-31,2016,"TQ3124"
"bombus vestalis","TQ317246",2016-07-31,2016,"TQ3124"
"bombus terrestris","TQ317246",2016-07-31,2016,"TQ3124"
"bombus pascuorum","TQ317246",2016-07-31,2016,"TQ3124"
"bombus lapidarius","TQ317246",2016-07-31,2016,"TQ3124"
"bombus vestalis","TQ317246",2016-07-31,2016,"TQ3124"
"bombus lucorum sensu lato","TQ317246",2016-07-31,2016,"TQ3124"
"bombus lucorum/terrestris","TQ317246",2016-07-31,2016,"TQ3124"
"bombus lapidarius","TQ317246",2016-07-31,2016,"TQ3124"
"bombus lucorum/terrestris","TQ317246",2016-07-31,2016,"TQ3124"
"bombus lapidarius","TQ317246",2016-07-31,2016,"TQ3124"
"bombus lucorum/terrestris","TQ317246",2016-07-31,2016,"TQ3124"
"bombus lucorum sensu lato","TQ317246",2016-07-31,2016,"TQ3124"
"bombus pascuorum","TQ317246",2016-07-31,2016,"TQ3124"
"bombus terrestris","TG167303",2016-08-07,2016,"TG1630"
"bombus pascuorum","TG167303",2016-08-07,2016,"TG1630"
"bombus terrestris","TG167303",2016-08-07,2016,"TG1630"
"bombus lapidarius","TG167303",2016-08-07,2016,"TG1630"
"bombus terrestris","TG167303",2016-08-07,2016,"TG1630"
"bombus pascuorum","TG167303",2016-08-07,2016,"TG1630"
"bombus terrestris","TG167303",2016-08-07,2016,"TG1630"
"bombus lapidarius","TG167303",2016-08-07,2016,"TG1630"
"bombus pascuorum","TG167303",2016-08-07,2016,"TG1630"
"bombus pascuorum","SU748586",2016-08-05,2016,"SU7458"
"bombus pascuorum","SU748586",2016-08-05,2016,"SU7458"
"bombus pascuorum","SU748586",2016-08-05,2016,"SU7458"
"bombus pascuorum","SU748586",2016-08-05,2016,"SU7458"
"bombus pascuorum","SU748586",2016-08-05,2016,"SU7458"
"bombus pascuorum","SU748586",2016-08-05,2016,"SU7458"
"bombus lucorum sensu lato","SU227421",2016-08-06,2016,"SU2242"
"bombus pascuorum","SU227421",2016-08-06,2016,"SU2242"
"bombus hortorum","SW827616",2016-07-13,2016,"SW8261"
"bombus pascuorum","SW827616",2016-07-13,2016,"SW8261"
"bombus lucorum sensu lato","SW827616",2016-07-13,2016,"SW8261"
"bombus pascuorum","SW827616",2016-07-13,2016,"SW8261"
"bombus hortorum","SW827616",2016-07-13,2016,"SW8261"
"apis mellifera","SU751781",2016-08-05,2016,"SU7578"
"bombus terrestris","SU751781",2016-08-05,2016,"SU7578"
"bombus hypnorum","SU751781",2016-08-05,2016,"SU7578"
"bombus pascuorum","SU751781",2016-08-05,2016,"SU7578"
"bombus lapidarius","SU751781",2016-08-05,2016,"SU7578"
"apis mellifera","SU751781",2016-08-05,2016,"SU7578"
"bombus pascuorum","SU751781",2016-08-05,2016,"SU7578"
"apis mellifera","SU751781",2016-08-05,2016,"SU7578"
"bombus pascuorum","SU751781",2016-08-05,2016,"SU7578"
"apis mellifera","SU751781",2016-08-05,2016,"SU7578"
"bombus terrestris","SU751781",2016-08-05,2016,"SU7578"
"bombus pascuorum","SU751781",2016-08-05,2016,"SU7578"
"bombus lapidarius","SU751781",2016-08-05,2016,"SU7578"
"bombus terrestris","SU092946",2016-07-07,2016,"SU0994"
"apis mellifera","SU092946",2016-07-07,2016,"SU0994"
"bombus pascuorum","SU092946",2016-07-07,2016,"SU0994"
"bombus lapidarius","SU092946",2016-07-07,2016,"SU0994"
"apis mellifera","SU092946",2016-07-07,2016,"SU0994"
"bombus terrestris","SU092946",2016-07-07,2016,"SU0994"
"bombus pascuorum","SU092946",2016-07-07,2016,"SU0994"
"bombus pratorum","SU092946",2016-07-07,2016,"SU0994"
"apis mellifera","SU092946",2016-06-30,2016,"SU0994"
"bombus terrestris","SU092946",2016-06-30,2016,"SU0994"
"bombus hypnorum","SU092946",2016-06-30,2016,"SU0994"
"bombus pascuorum","SU092946",2016-06-30,2016,"SU0994"
"bombus pratorum","SU092946",2016-06-30,2016,"SU0994"
"bombus lapidarius","SU092946",2016-06-30,2016,"SU0994"
"apis mellifera","SU092946",2016-06-30,2016,"SU0994"
"bombus vestalis","SU092946",2016-06-30,2016,"SU0994"
"bombus terrestris","SU092946",2016-06-30,2016,"SU0994"
"bombus hypnorum","SU092946",2016-06-30,2016,"SU0994"
"bombus pascuorum","SU092946",2016-06-30,2016,"SU0994"
"bombus pratorum","SU092946",2016-06-30,2016,"SU0994"
"bombus lapidarius","SU092946",2016-06-30,2016,"SU0994"
"apis mellifera","SU092946",2016-06-30,2016,"SU0994"
"bombus barbutellus","SU092946",2016-06-30,2016,"SU0994"
"bombus sylvestris","SU092946",2016-06-30,2016,"SU0994"
"bombus vestalis","SU092946",2016-06-30,2016,"SU0994"
"bombus terrestris","SU092946",2016-06-30,2016,"SU0994"
"bombus hypnorum","SU092946",2016-06-30,2016,"SU0994"
"bombus lucorum sensu lato","SU092946",2016-06-30,2016,"SU0994"
"bombus hortorum","SU092946",2016-06-30,2016,"SU0994"
"bombus pratorum","SU092946",2016-06-30,2016,"SU0994"
"bombus lapidarius","SU092946",2016-06-30,2016,"SU0994"
"bombus terrestris","SU092946",2016-06-30,2016,"SU0994"
"bombus pascuorum","SU022882",2016-08-04,2016,"SU0288"
"bombus lapidarius","SU022882",2016-08-04,2016,"SU0288"
"bombus vestalis","SU022882",2016-08-04,2016,"SU0288"
"bombus campestris","SU022882",2016-08-04,2016,"SU0288"
"bombus barbutellus","SU022882",2016-08-04,2016,"SU0288"
"bombus pascuorum","SU022882",2016-08-04,2016,"SU0288"
"bombus pratorum","SU022882",2016-08-04,2016,"SU0288"
"bombus lapidarius","SU022882",2016-08-04,2016,"SU0288"
"bombus vestalis","SU022882",2016-08-04,2016,"SU0288"
"bombus campestris","SU022882",2016-08-04,2016,"SU0288"
"bombus rupestris","SU022882",2016-08-04,2016,"SU0288"
"bombus barbutellus","SU022882",2016-08-04,2016,"SU0288"
"bombus lucorum sensu lato","SU022882",2016-08-04,2016,"SU0288"
"bombus pascuorum","SU022882",2016-08-04,2016,"SU0288"
"bombus hortorum","SU022882",2016-08-04,2016,"SU0288"
"bombus pratorum","SU022882",2016-08-04,2016,"SU0288"
"bombus lapidarius","SU022882",2016-08-04,2016,"SU0288"
"bombus terrestris","SU022882",2016-08-04,2016,"SU0288"
"bombus terrestris","SU022882",2016-08-04,2016,"SU0288"
"bombus terrestris","SU022882",2016-07-07,2016,"SU0288"
"bombus pascuorum","SU022882",2016-07-07,2016,"SU0288"
"bombus hortorum","SU022882",2016-07-07,2016,"SU0288"
"bombus lapidarius","SU022882",2016-07-07,2016,"SU0288"
"bombus hypnorum","SU022882",2016-07-07,2016,"SU0288"
"bombus hortorum","SU022882",2016-07-07,2016,"SU0288"
"bombus terrestris","SU022882",2016-07-07,2016,"SU0288"
"bombus pascuorum","SU022882",2016-07-07,2016,"SU0288"
"bombus terrestris","SU022882",2016-06-14,2016,"SU0288"
"bombus pascuorum","SU022882",2016-06-14,2016,"SU0288"
"bombus hortorum","SU022882",2016-06-14,2016,"SU0288"
"bombus pascuorum","SU022882",2016-06-14,2016,"SU0288"
"bombus pascuorum","SU022882",2016-06-14,2016,"SU0288"
"bombus pascuorum","SU022882",2016-05-13,2016,"SU0288"
"bombus terrestris","SU022882",2016-05-13,2016,"SU0288"
"bombus lapidarius","NT437766",2016-07-31,2016,"NT4376"
"bombus pascuorum","NT437766",2016-07-31,2016,"NT4376"
